OBJECTID,PS_ID,Longitude,Latitude,Mean_Veloc,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108
4129,164137,113.527992,22.100019,0.166597,0,5.479407,2.350997,3.198342,-1.086224,-5.840679,7.693713,2.976573,-1.253513,-2.098947,14.968285,7.029914,-0.01375,7.505727,3.049399,3.007363,0.636992,7.258539,12.731724,3.677783,1.837883,-13.2752,-3.273194,-6.061188,13.130127,2.024272,4.378394,1.595813,3.218796,8.234224,-0.3407,3.992067,-0.86243,2.160961,2.499302,3.03099,-0.912211,6.321232,5.493423,12.038662,5.891864,3.718277,1.719051,4.367187,-2.49069,-5.70104,6.794735,6.100795,-1.834219,3.553162,7.924043,-3.195511,4.79655,5.053391,5.012314,2.179661,3.596021,3.635031,8.595398,3.193665,16.510599,6.598013,5.145296,2.52303,1.966173,8.211254,-6.657296,5.840408,-41.109795,-2.191187,4.425844,-2.396734,14.424673,6.59621,6.320266,5.217759,9.668049,5.294858,4.740933,4.826417,-1.896719,-9.280132,-0.773661,4.679639,-3.592954,5.944272,3.770429,6.583685,4.410545,2.94105,4.759048,3.043523,16.870804,-0.470417,-0.113241,7.388422,2.431605,7.92211,4.588925,3.077281,8.861823,1.835293,9.448164,3.388189
4130,164138,113.528069,22.100031,-0.351153,0,6.898597,3.625772,3.474722,-0.608323,-5.947686,6.351321,2.797621,-1.470932,-0.447431,15.318408,6.432206,-1.625638,5.697367,1.618535,1.335008,-2.334121,6.603269,11.566138,2.432719,-1.271916,-17.175526,-6.990298,-10.872548,9.363578,-0.951987,3.429756,0.558927,1.523277,5.254136,-1.246158,-4.304498,-4.534645,-1.634247,-1.100362,-1.019275,-3.795698,3.700623,2.594462,8.196821,1.632123,0.387601,-3.159126,0.314838,-6.117461,-8.416114,5.584524,3.190313,-6.190646,-0.501203,5.661785,-5.486612,0.968118,2.165455,0.709834,-1.697715,-0.344737,0.301207,6.322178,-0.639485,12.438307,3.178658,1.922314,0.060103,-2.162293,4.090558,-10.846453,0.46477,-47.845581,-7.399916,0.514134,-6.872354,10.023728,3.672729,3.294293,2.231753,4.879338,1.571605,0.0092,1.999053,-7.387002,-16.348034,-6.792412,0.105377,-7.872922,1.73217,-0.672208,3.158905,-0.145616,-0.602956,-0.963053,-3.133075,13.513055,-7.607361,-3.726525,2.554805,-1.899963,2.657312,2.360981,-1.274997,3.860909,-2.700575,4.438073,-1.753455
4131,164139,113.527679,22.099962,0.290843,0,7.949126,0.984639,1.136513,-1.887965,-7.011026,6.042755,2.597308,-1.856477,-0.743255,14.755963,6.676001,-2.403567,5.210952,0.171632,0.744321,-0.778756,4.604932,11.324349,0.606122,-2.469778,-16.853567,-7.30136,-4.932156,8.944491,-2.722373,1.454789,-1.781477,-0.698881,8.18671,-3.205929,4.1441,-3.499572,1.87265,4.366364,-0.347892,-2.530812,4.817938,4.424052,4.545079,0.861558,2.014466,-0.090882,5.163663,-2.067903,-5.768077,4.431038,3.377824,-6.799199,0.15216,1.435159,-8.489848,-0.662095,1.856911,0.801124,0.756382,0.623352,-0.794221,5.941957,0.906851,13.414679,2.760179,1.513802,-1.249673,-1.020294,6.314108,-8.081198,3.431744,-38.286404,-1.81056,2.223368,-4.365684,12.397332,3.112235,2.809764,2.745005,5.799345,1.665656,3.440606,4.410857,-2.212374,-10.280503,-1.322283,4.712684,-1.033268,4.171234,-1.384055,3.865985,0.647301,4.51911,1.994005,2.881709,21.994345,1.653369,1.725437,9.326644,2.461862,8.430196,2.340105,1.077468,7.290388,4.577514,9.231926,1.202603
4132,164140,113.527603,22.099949,0.416707,0,7.894552,0.871792,1.358401,-2.284418,-7.022395,5.694125,2.469666,-1.760074,-0.878625,14.36443,7.172346,-1.934759,6.026574,2.07849,0.803571,0.203973,4.297352,12.900958,1.051065,-0.907094,-15.991996,-6.501691,-3.133972,9.523942,-2.098325,2.063769,-1.227084,0.224062,9.490862,-2.9956,5.867599,-3.821945,2.558228,5.658133,0.484302,-2.756746,2.892392,2.145341,8.625109,2.0806,1.923103,-0.086587,4.983377,-2.914423,-5.877667,5.007505,4.886806,-4.960785,1.289392,4.197829,-6.945072,1.512933,3.285503,2.946551,2.335868,2.723399,1.725561,7.471295,2.272239,14.403048,4.118794,1.632736,-0.301895,-0.782798,6.504678,-7.687509,4.070273,-38.357201,-1.674838,2.559519,-3.650763,12.966793,4.43507,3.806513,3.528399,6.852723,3.069593,4.429235,5.768634,-1.272383,-8.553077,0.297304,5.287238,1.217031,6.256387,-0.19193,6.426083,3.502744,4.550761,4.435349,3.806729,21.831741,2.233856,2.847419,9.82514,3.506619,9.672026,3.757322,1.471595,8.757755,5.144985,11.013892,2.743606
4133,164141,113.527359,22.099907,0.079034,0,6.752229,-1.444407,-0.923579,-4.911014,-10.405959,3.22301,0.858605,-3.888485,-2.192651,13.857828,6.074726,-3.584608,-0.126511,2.720577,-3.805428,-5.256986,-0.643177,9.495878,-2.171781,-4.454801,-19.537815,-9.159531,-7.855157,6.751774,-2.027982,-0.659571,-1.209311,1.218805,8.978065,-2.208542,5.018978,-3.403895,5.485942,6.498519,1.858604,-2.788212,3.178798,2.172252,5.187137,-0.273978,0.743871,-1.150584,7.660017,-3.788427,-8.146355,0.14978,3.571023,-6.319335,-2.309957,1.621699,-11.409617,-1.315102,0.642293,0.457761,-0.033947,0.781576,0.722423,5.312505,0.158645,11.786574,2.191317,0.189544,-2.211232,-2.862291,5.217611,-9.089347,2.990509,-40.71558,-2.00442,1.352607,-5.607058,9.604568,2.851972,0.952064,-0.670781,2.822602,0.009687,1.330952,4.722183,-2.20394,-9.13161,-2.12255,3.353365,-3.041716,2.052733,-3.85815,0.63097,-1.570449,-2.18473,-2.760615,0.515616,15.203852,-1.395731,-0.771628,6.846364,-2.183118,3.964315,-1.042237,-1.910786,2.346873,-1.57667,3.826319,-0.610019
4134,164142,113.527229,22.099884,0.080351,0,5.54057,0.125975,0.731466,-2.136446,-10.649264,0.616347,-4.034076,-6.787272,-6.381934,8.88312,2.196283,-7.113194,0.286704,-2.536301,-2.798292,-6.757953,-0.171576,7.589719,-4.550431,-6.434943,-20.667439,-10.354465,-8.523445,4.056631,-5.988114,0.899594,-0.937621,1.235221,6.283196,-5.064382,1.065147,-5.173604,-2.619467,-0.837944,-2.965055,-9.360224,1.076559,0.858359,5.630744,-0.818409,1.217115,-4.182054,-0.370752,-9.584826,-8.39855,-2.220535,3.25525,-4.818739,-1.234647,2.50754,-10.03957,0.916136,0.601163,0.178154,-1.940143,0.102477,-0.091948,5.267907,-2.150458,9.413454,0.923508,-0.62633,-2.125307,-3.659202,2.151389,-13.505175,-1.15343,-42.601662,-6.124605,-1.305228,-10.371316,8.678017,0.780466,1.63724,0.171245,1.196348,1.165221,-0.2409,0.928142,-6.651268,-12.740431,-7.890263,-1.525882,-7.856769,3.358245,-4.466289,0.663007,-2.50535,-2.224421,-4.326103,-2.729915,13.842537,-5.203915,-2.409769,1.839699,-6.200755,3.079774,-2.10821,-2.488499,2.842932,-1.759676,4.888668,-2.064233
4135,164155,113.494957,22.094273,-1.603331,0,-6.231443,2.457036,-0.243373,-1.869473,-1.42206,-3.609289,-0.009133,3.310712,-0.323225,8.064495,-1.663795,11.753994,7.975743,-6.896794,-6.177081,-7.255362,-5.873874,-4.163339,2.598588,-17.095617,-25.190176,-4.48606,-5.233321,-13.953321,-3.939218,-9.37837,-4.682411,-9.436771,-15.54113,-15.669268,0.512852,-13.367064,-10.034382,-3.057512,2.989547,-13.690329,-1.725285,-11.0447,-6.041288,-2.741998,-7.487132,-6.701025,-12.431153,-15.963896,-23.42733,-5.270055,0.414014,-14.078865,-11.793005,-5.66606,-11.227962,-15.931421,-8.632242,-5.310515,-8.566472,-20.313841,-17.645285,-5.40007,-22.275795,-5.576133,-5.025087,-10.767711,-11.187626,-12.259007,-7.53458,-17.525587,-11.826683,-32.899231,-17.583216,-21.474384,-30.366854,-6.85469,-10.105076,-10.095048,-13.668722,-13.577053,-13.981255,-10.192967,-16.286028,-14.410777,-17.443388,-7.108656,-10.312473,-13.17091,-9.356457,-15.004154,-13.073024,-9.068755,-18.516958,-26.582914,-16.443169,10.992239,-20.463816,-23.038671,-8.521307,-9.058187,-10.043121,-19.048128,-10.194625,-10.385038,-15.278238,-11.318742,-11.497093
4136,164156,113.538818,22.101768,-0.073752,0,10.177608,-1.246219,4.277651,0.261909,-4.525781,8.927396,4.228893,-4.619498,1.46941,9.697771,4.626881,0.994918,3.895019,0.050169,2.642982,2.024977,5.415012,10.340485,3.921891,-6.83415,-10.42444,-6.51834,-1.263423,9.035065,-3.788114,-0.836444,0.271362,2.774009,13.720717,2.831234,0.982105,-4.241005,-0.554827,3.66311,5.171652,-2.755564,1.823702,4.048665,5.817914,-0.049215,2.671548,0.665823,5.86733,-2.59162,-8.461581,3.2497,-5.074821,-8.093093,-0.115985,4.898506,-7.470241,1.169455,0.654596,4.83126,-1.857185,6.793344,-0.664504,2.122671,-3.451396,11.772341,1.122772,1.415595,-0.463413,-1.677726,4.891887,-9.038698,-0.990145,-17.834972,-2.633378,-0.597123,-1.70754,9.376695,0.655587,1.483457,1.117621,3.688389,-2.420759,0.676352,2.883403,-6.048051,-16.289799,-4.527189,3.555575,-1.331225,2.319159,2.032294,3.295948,-1.316402,1.463881,0.490831,-0.939549,22.75169,-3.070355,-7.337548,1.54219,1.435337,4.515719,2.989643,2.752514,9.708434,1.369299,10.307983,4.213283
4137,164157,113.53862,22.101734,0.254225,0,8.350249,-0.346308,3.444434,0.571674,-6.646461,7.724047,4.239996,-3.518354,1.037964,12.318113,5.427634,-2.05289,2.448828,-0.65718,0.135347,-0.783398,2.627599,6.91885,-0.367573,-7.573662,-12.723786,-8.23449,-3.461975,8.829694,-4.448815,-1.060723,-1.0655,0.779579,12.654844,1.617521,-1.372999,-4.728057,-0.37021,2.142796,6.18797,-3.356217,1.882905,3.582889,5.08999,-0.026088,1.938627,-2.457269,6.815629,-5.396737,-8.738292,3.937366,-2.364888,-5.607198,1.617193,3.802849,-8.161852,-0.566285,1.229369,4.216323,-0.108894,7.946826,0.671442,1.959293,-2.858632,12.944366,1.277932,1.47889,-0.129564,-2.382823,5.077237,-8.904735,-0.748887,-19.67528,-1.26627,-0.089611,-0.25473,9.519512,4.356359,1.927551,2.569248,2.203038,0.621279,2.306864,2.684724,-3.06515,-13.609166,-2.668605,3.962888,0.847845,4.110308,-0.320376,3.500828,1.524627,2.377549,4.526899,1.445927,21.77021,1.87615,-4.260441,4.278772,3.189217,6.384027,1.292192,1.040835,8.176041,1.205449,10.098072,4.800928
4138,164158,113.537735,22.10158,-0.00453,0,9.559521,2.607086,6.251268,3.995393,-1.493385,12.106062,6.882833,-2.51987,7.050385,13.962464,4.739376,2.915657,4.596301,4.930829,4.722126,0.500666,7.906558,9.227348,5.579776,-3.570989,-11.71306,-4.909987,-0.965464,10.670298,-2.108236,0.840465,1.655237,3.370368,10.210987,1.734281,-1.000664,-2.494087,0.809487,1.81367,9.882038,1.043247,4.572404,4.850734,8.558393,2.680639,3.695064,0.093827,8.332894,-3.146114,-8.591098,4.838048,-3.285716,-2.27808,5.165928,7.579329,-7.392087,4.679999,-1.240071,6.364562,2.81474,10.000366,1.230963,1.171152,0.11025,14.265517,5.561079,3.470144,1.799922,2.676145,8.251332,-5.348069,2.469317,-17.271572,1.493542,-0.755289,0.163184,12.348425,9.609534,7.372542,5.801636,6.565056,1.729101,4.709866,4.484573,-1.710196,-13.330524,-1.818644,5.1293,-0.322867,5.479275,0.278985,5.108726,2.713214,2.525104,3.984546,15.887954,14.328398,2.758326,3.231086,3.164382,0.53816,7.326921,-2.813499,-2.041016,4.727193,6.081795,12.653028,1.926123
4139,164162,113.490105,22.093428,-0.197521,0,-1.543644,5.69592,1.153586,1.815686,5.495975,5.396872,6.537369,1.723912,5.409348,10.808912,0.920658,9.756635,11.71239,3.532681,-0.215992,0.711624,9.30183,7.74616,10.497057,-6.236441,-17.344397,6.670614,4.73281,-5.531415,3.041777,-0.184948,3.073901,1.967229,-3.842499,-1.670704,4.221316,-1.907773,-1.038223,4.166495,11.910156,-4.898706,9.15021,5.144949,7.309423,10.626601,8.524455,-0.891286,4.061002,-6.04005,-14.588343,7.550298,10.654597,-0.884901,1.075699,4.061575,1.932564,-0.143444,6.476254,6.78587,3.860648,-2.742437,-8.391115,6.020141,-11.476409,4.822847,2.639025,5.140815,4.385848,3.250614,9.146369,-4.879747,0.249995,-20.950466,-1.022486,-6.489678,-12.682446,6.939175,7.245303,5.143488,4.9515,3.343826,5.003095,5.91093,-6.840929,-0.441421,-8.03508,3.791746,3.621843,-0.556682,3.463667,-0.297335,3.727942,5.736827,3.860051,-10.269613,3.756138,16.260468,-2.756735,-8.147673,5.349803,0.744791,4.893817,2.368265,7.536735,3.652809,1.994196,6.679192,5.164036
4140,164163,113.49015,22.093435,-0.215098,0,-2.908921,4.98527,3.924523,1.364083,5.572784,3.283449,3.981031,2.664808,3.423546,11.05929,2.350596,7.672594,7.270993,2.525065,0.722285,1.225123,5.606565,5.210486,5.676558,-8.595336,-20.290806,2.874957,1.494735,-10.721066,-1.61223,-1.429602,3.126502,-0.069098,-7.914844,-3.661389,1.099872,-5.749251,-4.408241,-1.439556,7.840911,-9.208021,2.992553,1.833074,5.60546,8.908282,5.187004,-3.576683,0.935921,-7.541028,-18.169666,4.595578,7.604435,-4.432508,-0.790356,1.383915,0.504719,-3.284799,1.614209,2.131165,1.30263,-6.200386,-10.035129,0.718918,-14.84483,1.156225,0.224621,1.550087,3.20506,0.37551,6.097722,-7.821515,-2.737215,-22.102127,-3.873614,-9.355696,-15.430293,2.277899,4.609063,1.658429,0.990421,2.138411,3.021497,2.959586,-8.094584,-1.704507,-9.406071,2.222812,0.093401,-1.040811,1.151904,-5.489779,2.232891,3.749416,2.858067,-12.69492,0.062699,16.473713,-3.991893,-8.102995,4.426836,0.311422,4.877983,0.779454,5.428237,4.352783,1.106899,5.759373,0.98289
4141,164164,113.48912,22.093258,-0.170489,0,-0.704175,0.89159,-0.05035,-3.163149,-1.87519,-1.848232,0.945577,3.013605,3.49432,10.723965,3.136345,9.488223,3.288885,-1.517905,-4.915049,-0.01503,-0.174984,2.215256,1.635622,-9.56514,-17.272259,2.153067,9.636121,-7.191054,-4.735782,-5.890499,-1.830254,-6.241871,-8.39175,-6.74864,0.675769,-2.873248,1.479969,7.944054,17.735348,-4.87297,7.209799,-0.419788,7.840463,1.456006,1.664683,-14.251282,8.493918,4.062299,-9.682718,13.505691,10.830317,6.29647,1.419052,-0.290778,0.657608,0.036849,6.533751,5.649137,6.269445,1.561584,-4.495026,5.515935,-7.759537,4.692318,2.648077,3.641464,1.947056,-3.272081,6.374408,-4.541229,1.758677,-16.778143,0.66206,-3.308631,-8.899378,4.840508,8.527718,-1.709398,-6.154631,-0.203451,1.970588,0.94466,-11.050705,1.358635,-7.801714,4.046915,0.762885,-2.507263,-1.127744,-7.56061,-2.69244,-0.213649,-2.539007,-12.5267,0.940415,17.951963,0.942315,-2.664481,3.759491,-4.212817,-1.595211,-6.025546,-2.905103,-3.410199,-5.984484,8.046568,3.563134
4142,164165,113.4897,22.093357,-0.63009,0,-6.027788,0.55952,-0.883282,-5.310813,-2.989499,0.171789,1.869532,-0.14753,-0.756613,10.863989,-0.158756,0.471968,0.997368,-4.353137,-4.541306,-3.160212,-3.039547,-1.789288,-2.42701,-14.153254,-24.624578,-0.438607,-6.583606,-15.03554,-7.034326,-9.028086,-3.612622,-7.869328,-14.215435,-9.216848,-4.269399,-12.391792,-8.301524,-9.110511,2.95121,-14.980738,-2.427112,-7.822344,-3.18139,-2.483265,-2.39498,-1.423052,-4.035145,-11.641802,-22.470512,-1.960518,0.719308,-12.639151,-8.843699,-8.328052,-10.540173,-11.364429,-5.944102,-5.410619,-6.643871,-14.09181,-19.011812,-8.189036,-19.98093,-8.620045,-11.484079,-5.620402,-8.23634,-11.985998,-3.914043,-14.517421,-11.951389,-30.738461,-10.170491,-13.311731,-20.646925,-3.232781,0.290699,-3.536354,-9.535706,-7.200109,-7.759055,-5.654918,-16.286982,-10.447855,-16.986963,-2.78669,-6.787604,-10.743896,-8.216789,-15.711191,-7.396361,-7.327079,-10.301089,-15.406826,-8.165743,12.809225,-8.119014,-10.396105,0.291481,-8.484353,-6.29446,-5.848371,-1.978006,-1.489367,-8.884375,-0.76204,-5.929338
4143,164166,113.489845,22.093382,-0.568808,0,-1.645566,4.051776,2.577861,0.634063,2.245643,2.331007,3.866731,2.626972,2.381727,10.789818,-0.83846,6.036775,4.700248,0.83522,-0.485615,1.766591,2.013297,2.834712,2.578816,-12.574425,-23.171778,0.526521,-0.696959,-14.115499,-5.842346,-5.973014,-2.289456,-3.608807,-10.961217,-7.609044,-3.842653,-9.747501,-3.617007,-3.761157,6.261162,-11.094707,1.331579,-2.841079,-0.149999,2.369112,0.614817,-11.047767,-1.840131,-11.255543,-21.246626,1.116166,4.830491,-7.534806,-8.054419,-5.311401,-5.137906,-9.626302,-0.244967,-3.008013,-1.158485,-9.309536,-15.465463,-2.345268,-17.027056,-4.299401,-4.388324,-2.578774,-2.515321,-6.0858,0.244621,-11.360257,-7.570846,-20.424194,-8.21789,-12.791183,-18.853083,-3.429146,-0.738853,-5.322461,-8.097642,-4.145049,-2.733581,-3.717141,-14.520392,-4.087684,-14.2507,-1.835396,-6.44687,-7.59769,-3.543431,-8.151982,1.093009,-0.859535,-2.228612,-14.49896,-8.182305,15.105718,-5.937688,-5.855889,2.264553,-3.831924,-0.178667,-4.463325,1.144138,-0.128196,-2.285289,1.224578,-2.444197
4144,164167,113.489258,22.093281,-0.578522,0,-0.297065,0.946027,-0.998601,-1.766813,-0.588507,-0.000144,1.96922,0.789457,2.825946,10.51792,0.201828,6.173745,3.03497,-0.418526,-3.279241,0.194391,-2.604151,2.373931,0.799038,-11.334425,-21.108377,0.889352,3.483316,-10.826227,-6.276156,-6.916555,-2.391223,-6.201506,-10.078178,-7.688977,-4.9757,-7.041468,-2.450759,-1.984802,7.829962,-10.75543,2.47878,-4.122506,-1.024285,-1.430674,0.986007,-12.136683,-0.919608,-7.957843,-19.823393,4.083085,4.235702,-8.537725,-6.007974,-5.845432,-7.595602,-11.049566,-3.195704,-4.801633,-1.672475,-7.481909,-13.835272,-2.268564,-16.756752,-4.203185,-6.632362,-4.268839,-4.797977,-7.337146,-1.229594,-13.001017,-6.910059,-24.491482,-8.25062,-13.499432,-19.348557,-3.931909,-0.447905,-8.916817,-9.719268,-6.019089,-4.439015,-4.790955,-14.219604,-3.55658,-10.22111,3.007767,-1.21896,-2.170656,-1.010911,-10.074156,-4.529268,-1.132696,-4.061093,-16.453323,-5.298595,12.730453,-3.663455,-6.476893,1.638401,-5.302679,-2.487512,-8.892529,-4.430086,-5.530704,-4.585046,1.44823,0.029761
